,3afterDHI,3afterDNI,3afterWS,3afterRH,3afterT,3afterTARGET,2afterDHI,2afterDNI,2afterWS,2afterRH,2afterT,2afterTARGET,1afterDHI,1afterDNI,1afterWS,1afterRH,1afterT,1afterTARGET,0afterDHI,0afterDNI,0afterWS,0afterRH,0afterT,0afterTARGET
322,0.0,0.0,1.7,35.39,10.0,0.0,0.0,0.0,1.0,45.67,-4.2,0.0,0.0,0.0,0.6,21.47,6.0,0.0,0,0,1.6,56.08,3.3,0.0
323,0.0,0.0,1.7,38.41,8.8,0.0,0.0,0.0,1.2,46.72,-4.5,0.0,0.0,0.0,0.9,22.23,5.5,0.0,0,0,1.5,57.76,2.9,0.0
324,0.0,0.0,1.7,42.56,7.6,0.0,0.0,0.0,1.5,46.71,-4.8,0.0,0.0,0.0,1.2,22.22,4.9,0.0,0,0,1.4,60.94,2.5,0.0
325,0.0,0.0,2.1,45.94,6.5,0.0,0.0,0.0,1.7,46.36,-4.7,0.0,0.0,0.0,1.5,23.49,4.1,0.0,0,0,1.3,62.33,2.2,0.0
326,0.0,0.0,2.4,49.07,5.3,0.0,0.0,0.0,1.8,45.87,-4.6,0.0,0.0,0.0,1.8,25.16,3.2,0.0,0,0,1.2,64.64,1.9,0.0
327,0.0,0.0,2.5,52.98,4.2,0.0,0.0,0.0,1.9,45.18,-4.4,0.0,0.0,0.0,2.0,25.88,2.8,0.0,0,0,1.1,65.65,1.7,0.0
328,0.0,0.0,2.5,57.74,3.1,0.0,0.0,0.0,1.9,44.76,-4.3,0.0,0.0,0.0,2.2,26.12,2.4,0.0,0,0,1.1,66.74,1.5,0.0
329,0.0,0.0,2.3,62.06,2.1,0.0,0.0,0.0,1.7,44.42,-4.2,0.0,0.0,0.0,2.3,25.93,2.5,0.0,0,0,1.1,67.22,1.4,0.0
330,0.0,0.0,2.1,67.91,1.1,0.0,0.0,0.0,1.6,44.01,-4.2,0.0,0.0,0.0,2.5,25.0,2.6,0.0,0,0,1.1,67.89,1.2,0.0
331,0.0,0.0,1.9,70.91,0.5,0.0,0.0,0.0,1.4,43.68,-4.1,0.0,0.0,0.0,2.6,24.3,3.0,0.0,0,0,1.1,69.87,0.8,0.0
332,0.0,0.0,1.7,72.0,-0.1,0.0,0.0,0.0,1.3,42.31,-4.1,0.0,0.0,0.0,2.8,23.31,3.3,0.0,0,0,1.1,70.81,0.5,0.0
333,0.0,0.0,1.7,73.59,-0.4,0.0,0.0,0.0,1.2,41.68,-3.9,0.0,0.0,0.0,2.8,22.8,3.6,0.0,0,0,1.1,71.84,0.3,0.0
334,0.0,0.0,1.8,70.94,-0.7,0.0,0.0,0.0,1.1,38.94,-3.7,0.0,0.0,0.0,2.8,22.44,4.0,0.0,0,0,1.0,72.44,0.1,0.0
335,0.0,0.0,2.0,73.58,-1.2,0.0,0.0,0.0,1.1,38.37,-3.5,0.0,0.0,0.0,2.9,22.44,4.0,0.0,0,0,0.9,73.49,-0.1,0.0
288,0.0,0.0,0.8,52.66,-2.6,0.0,0.0,0.0,2.0,56.29,0.4,0.0,0.0,0.0,3.3,70.2,-2.5,0.0,0,0,1.3,64.38,-4.9,0.0
289,0.0,0.0,1.0,53.05,-2.7,0.0,0.0,0.0,1.8,57.95,0.0,0.0,0.0,0.0,3.2,73.39,-3.1,0.0,0,0,1.3,64.87,-5.0,0.0
290,0.0,0.0,1.1,52.83,-2.8,0.0,0.0,0.0,1.6,57.66,-0.4,0.0,0.0,0.0,3.0,69.46,-3.8,0.0,0,0,1.3,63.32,-5.1,0.0
291,0.0,0.0,1.2,53.55,-3.0,0.0,0.0,0.0,1.5,58.43,-0.6,0.0,0.0,0.0,2.9,71.58,-4.2,0.0,0,0,1.3,63.8,-5.2,0.0
292,0.0,0.0,1.3,53.6,-3.1,0.0,0.0,0.0,1.4,57.29,-0.8,0.0,0.0,0.0,2.8,68.87,-4.7,0.0,0,0,1.4,62.64,-5.4,0.0
293,0.0,0.0,1.4,54.0,-3.2,0.0,0.0,0.0,1.4,57.71,-0.9,0.0,0.0,0.0,2.7,70.98,-5.1,0.0,0,0,1.5,63.11,-5.5,0.0
294,0.0,0.0,1.5,53.96,-3.3,0.0,0.0,0.0,1.4,57.26,-1.1,0.0,0.0,0.0,2.6,69.66,-5.4,0.0,0,0,1.6,61.2,-5.6,0.0
295,0.0,0.0,1.6,54.37,-3.4,0.0,0.0,0.0,1.3,57.68,-1.2,0.0,0.0,0.0,2.8,69.66,-5.4,0.0,0,0,1.7,61.2,-5.6,0.0
296,0.0,0.0,1.7,53.7,-3.4,0.0,0.0,0.0,1.3,57.24,-1.3,0.0,0.0,0.0,2.9,67.72,-5.4,0.0,0,0,1.9,59.11,-5.5,0.0
297,0.0,0.0,1.8,53.7,-3.4,0.0,0.0,0.0,1.3,57.66,-1.4,0.0,0.0,0.0,3.0,67.2,-5.3,0.0,0,0,2.0,59.11,-5.5,0.0
298,0.0,0.0,1.9,52.92,-3.3,0.0,0.0,0.0,1.2,57.11,-1.4,0.0,0.0,0.0,3.1,65.33,-5.3,0.0,0,0,2.2,57.37,-5.4,0.0
299,0.0,0.0,2.2,50.23,-2.6,0.0,0.0,0.0,1.2,55.06,-0.9,0.0,0.0,0.0,3.1,64.34,-5.1,0.0,0,0,2.4,55.65,-5.0,0.0
300,0.0,0.0,2.5,48.59,-1.8,0.0,0.0,0.0,1.1,55.24,-0.4,0.0,1.0,0.0,3.1,62.25,-4.9,0.093852931,4,26,2.6,54.43,-4.5,0.281557556
301,24.0,343.0,3.1,41.1,0.5,4.12928392,19.0,70.0,1.5,48.17,1.5,2.252311931,14.0,0.0,3.7,55.21,-3.3,1.313917935,30,365,3.3,47.58,-2.7,5.349487746
302,37.0,638.0,3.7,37.41,2.8,12.85676358,51.0,356.0,1.9,43.56,3.4,10.22903642,27.0,0.0,4.2,55.87,-1.6,2.533937248,44,605,4.0,46.83,-0.9,13.98347205
303,46.0,781.0,3.8,32.47,4.8,22.89767416,49.0,759.0,1.6,38.95,5.0,22.99146655,37.0,0.0,4.7,51.18,-0.4,3.472386732,58,676,4.8,42.31,0.5,22.52336684
304,53.0,868.0,4.0,32.02,6.8,33.12582504,54.0,850.0,1.2,34.31,6.6,33.03205679,77.0,13.0,5.3,49.94,0.8,7.695458297,78,716,5.5,39.79,1.9,31.53222841
305,58.0,926.0,3.8,29.1,8.2,42.88461504,60.0,909.0,0.8,31.78,7.7,42.79101078,85.0,392.0,5.2,47.5,1.5,24.21235325,80,896,5.7,37.33,2.8,45.04559503
306,62.0,966.0,3.6,26.25,9.6,51.98623887,62.0,950.0,0.4,28.82,8.8,51.70517957,91.0,473.0,5.1,45.94,2.2,31.62597006,88,927,5.9,34.76,3.7,53.86649125
307,65.0,995.0,3.5,24.55,10.6,60.1494817,66.0,977.0,0.9,27.31,9.6,59.68095293,99.0,487.0,4.9,44.34,2.7,36.22420582,95,954,5.9,33.1,4.4,62.03044738
308,67.0,1016.0,3.4,21.22,11.6,67.09267819,69.0,995.0,1.3,25.42,10.4,66.5305402,179.0,344.0,4.7,42.41,3.3,37.72547853,100,975,5.9,31.82,5.0,69.06824238
309,69.0,1031.0,3.5,20.11,12.4,72.81602864,79.0,992.0,1.6,24.75,10.8,71.69126833,249.0,375.0,4.5,41.18,3.7,47.86047132,104,995,5.7,30.74,5.5,75.16760615
310,70.0,1041.0,3.5,18.01,13.2,77.13176447,99.0,964.0,2.0,24.16,11.1,75.06914339,249.0,450.0,4.3,40.1,4.1,54.24162904,139,912,5.6,30.11,6.0,76.10560998
311,71.0,1047.0,3.6,17.43,13.7,79.94635301,255.0,443.0,2.1,24.16,11.1,55.08198396,325.0,331.0,4.0,39.55,4.3,53.95997949,139,932,5.4,29.49,6.3,79.48364872
312,73.0,1049.0,3.6,16.42,14.2,81.25957889,308.0,108.0,2.3,24.64,11.1,36.5962074,352.0,363.0,3.8,39.55,4.5,59.12123888,133,954,5.2,29.48,6.6,81.36020806
313,71.0,1049.0,3.7,16.11,14.5,80.88397925,347.0,72.0,2.3,25.44,10.6,37.72245186,352.0,360.0,3.7,39.55,4.5,58.83970917,113,1000,5.0,29.07,6.8,82.57996045
314,71.0,1042.0,3.8,15.75,14.8,78.81939505,272.0,28.0,2.2,27.87,10.2,27.49434574,322.0,424.0,3.6,39.73,4.6,59.965762100000006,102,1022,4.9,29.5,6.9,81.54762132
315,71.0,1029.0,3.9,15.75,14.8,75.15992313,281.0,37.0,2.0,29.21,9.5,28.80829039,278.0,484.0,3.7,40.01,4.5,58.65202270000001,100,1013,4.8,29.3,7.0,77.98158669
316,103.0,929.0,4.0,15.76,14.9,67.93473725,328.0,114.0,1.8,34.11,8.7,38.00475634,281.0,283.0,3.7,40.62,4.4,44.38789956,97,999,4.7,29.93,7.0,72.91419117
317,86.0,939.0,4.0,15.97,14.7,62.39875633,224.0,27.0,2.0,36.5,7.7,22.61542455,222.0,228.0,3.6,41.2,4.2,34.15905064,94,980,4.5,30.13,6.9,66.53309956
318,81.0,911.0,4.1,16.5,14.5,54.8922597,127.0,3.0,2.2,44.19,6.6,12.10549808,200.0,194.0,3.6,41.87,4.0,28.99771937,88,943,4.4,31.14,6.7,58.18139972
319,83.0,829.0,3.9,17.15,13.9,45.13393341,52.0,0.0,2.6,47.73,5.5,4.879794657,179.0,312.0,3.4,43.07,3.6,31.06241847,80,910,4.2,32.01,6.3,49.45440717
320,70.0,799.0,3.8,19.4,13.3,36.50148832,28.0,0.0,3.0,56.25,4.5,2.627610617,131.0,216.0,3.2,44.23,3.3,20.551939800000003,73,877,3.9,34.09,5.8,40.53969887
321,102.0,359.0,3.8,19.4,13.3,20.08051029,31.0,0.0,3.0,56.25,4.5,2.909140326,111.0,202.0,3.2,44.23,3.3,16.42278294,64,810,3.9,34.09,5.8,30.40477415
322,68.0,290.0,2.3,31.21,9.7,12.29276138,30.0,0.0,3.4,68.91,2.6,2.815355878,74.0,204.0,1.9,52.32,1.6,11.26154728,52,709,1.9,46.76,2.9,19.98896083
323,40.0,157.0,2.3,34.8,8.1,5.536531878,21.0,0.0,3.5,72.42,1.9,1.970764276,38.0,241.0,1.5,56.62,0.5,6.475467965,39,504,1.6,52.41,1.3,9.853886355
324,9.0,25.0,2.2,37.47,6.5,0.938411736,6.0,0.0,3.5,78.56,1.1,0.563080458,16.0,145.0,1.1,58.06,-0.5,1.876967864,14,120,1.3,55.55,-0.3,1.689267364
325,0.0,0.0,2.3,39.32,5.8,0.0,0.0,0.0,3.8,80.85,0.7,0.0,0.0,0.0,0.9,59.42,-0.8,0.0,0,0,1.3,57.26,-0.7,0.0
326,0.0,0.0,2.3,42.28,5.1,0.0,0.0,0.0,4.2,80.67,0.3,0.0,0.0,0.0,0.8,58.02,-1.1,0.0,0,0,1.3,55.94,-1.1,0.0
327,0.0,0.0,2.2,44.39,4.4,0.0,0.0,0.0,4.5,82.55,0.0,0.0,0.0,0.0,0.6,59.75,-1.5,0.0,0,0,1.2,56.35,-1.2,0.0
328,0.0,0.0,2.1,46.29,3.8,0.0,0.0,0.0,4.9,79.04,-0.4,0.0,0.0,0.0,0.4,60.53,-1.9,0.0,0,0,1.2,54.27,-1.4,0.0
329,0.0,0.0,2.1,47.95,3.3,0.0,0.0,0.0,4.7,80.89,-0.7,0.0,0.0,0.0,0.5,63.27,-2.5,0.0,0,0,1.2,55.08,-1.6,0.0
330,0.0,0.0,2.1,49.65,2.8,0.0,0.0,0.0,4.6,77.26,-1.0,0.0,0.0,0.0,0.6,63.32,-3.0,0.0,0,0,1.2,53.72,-1.8,0.0
331,0.0,0.0,2.3,51.08,2.4,0.0,0.0,0.0,4.3,78.49,-1.2,0.0,0.0,0.0,0.7,65.72,-3.5,0.0,0,0,1.3,54.92,-2.1,0.0
332,0.0,0.0,2.4,52.19,2.0,0.0,0.0,0.0,4.0,74.7,-1.3,0.0,0.0,0.0,0.9,64.91,-4.0,0.0,0,0,1.3,54.96,-2.4,0.0
333,0.0,0.0,2.4,53.32,1.7,0.0,0.0,0.0,3.8,75.25,-1.4,0.0,0.0,0.0,1.0,66.39,-4.3,0.0,0,0,1.4,55.78,-2.6,0.0
334,0.0,0.0,2.4,54.21,1.3,0.0,0.0,0.0,3.7,71.43,-1.5,0.0,0.0,0.0,1.2,64.85,-4.6,0.0,0,0,1.5,56.19,-2.9,0.0
335,0.0,0.0,2.2,56.2,0.8,0.0,0.0,0.0,3.5,74.11,-2.0,0.0,0.0,0.0,1.2,65.35,-4.7,0.0,0,0,1.5,56.61,-3.0,0.0
288,0.0,0.0,1.4,70.6,4.8,0.0,0.0,0.0,1.1,70.3,3.0,0.0,0.0,0.0,0.7,58.95,3.7,0.0,0,0,2.6,51.98,7.8,0.0
289,0.0,0.0,1.4,72.09,4.5,0.0,0.0,0.0,1.1,71.81,2.7,0.0,0.0,0.0,0.8,60.21,3.4,0.0,0,0,2.7,51.98,7.8,0.0
290,0.0,0.0,1.3,71.79,4.3,0.0,0.0,0.0,1.1,72.28,2.3,0.0,0.0,0.0,0.9,60.54,3.2,0.0,0,0,2.8,51.23,7.7,0.0
291,0.0,0.0,1.3,71.29,4.4,0.0,0.0,0.0,1.0,72.8,2.2,0.0,0.0,0.0,1.0,61.4,3.0,0.0,0,0,2.9,51.58,7.6,0.0
292,0.0,0.0,1.3,71.12,4.4,0.0,0.0,0.0,0.9,72.19,2.0,0.0,0.0,0.0,1.0,61.89,2.8,0.0,0,0,2.9,50.29,7.5,0.0
293,0.0,0.0,1.2,71.62,4.3,0.0,0.0,0.0,0.9,73.23,1.8,0.0,0.0,0.0,1.1,62.77,2.6,0.0,0,0,2.9,50.63,7.4,0.0
294,0.0,0.0,1.1,71.76,4.3,0.0,0.0,0.0,0.9,72.12,1.7,0.0,0.0,0.0,1.2,63.23,2.5,0.0,0,0,2.8,49.18,7.2,0.0
295,0.0,0.0,1.0,72.36,4.2,0.0,0.0,0.0,1.1,74.3,1.3,0.0,0.0,0.0,1.3,64.13,2.3,0.0,0,0,2.6,49.52,7.1,0.0
296,0.0,0.0,1.0,73.1,4.2,0.0,0.0,0.0,1.2,73.83,1.0,0.0,0.0,0.0,1.5,64.93,2.2,0.0,0,0,2.5,47.78,6.9,0.0
297,0.0,0.0,1.0,72.59,4.3,0.0,0.0,0.0,1.2,73.83,1.0,0.0,0.0,0.0,1.7,64.01,2.4,0.0,0,0,2.3,47.78,6.9,0.0
298,0.0,0.0,1.0,74.56,4.4,0.0,0.0,0.0,1.2,72.9,0.9,0.0,0.0,0.0,1.9,64.3,2.5,0.0,0,0,2.1,46.28,7.0,0.0
299,10.0,34.0,1.7,72.0,4.9,1.032271061,14.0,133.0,1.4,64.65,2.6,1.595368331,15.0,124.0,2.4,55.47,4.6,1.78301953,11,1,2.2,40.68,8.9,1.032225681
300,41.0,150.0,2.3,73.96,5.5,5.5366900910000005,37.0,389.0,1.6,61.07,4.3,7.882849177000001,39.0,433.0,3.0,51.48,6.7,8.727209958,44,12,2.2,39.21,10.8,4.316489978
301,78.0,232.0,2.6,71.45,6.0,12.01173622,70.0,375.0,2.3,55.86,5.6,14.26399947,53.0,622.0,3.0,44.03,9.0,18.01701026,84,35,2.5,33.28,13.3,8.63274274
302,104.0,397.0,3.0,69.86,6.5,21.39578757,63.0,730.0,3.0,49.14,7.0,27.58915342,63.0,740.0,3.0,39.26,11.2,28.15089783,102,64,2.9,26.63,15.8,11.54128456
303,148.0,394.0,3.0,67.05,7.1,28.90289086,119.0,333.0,3.6,45.9,8.0,23.92910476,71.0,818.0,3.2,34.7,13.1,38.37825589,127,8,2.6,23.62,17.7,12.19785088
304,202.0,336.0,3.0,62.95,7.7,34.53309642,170.0,288.0,4.2,41.2,9.0,29.37148027,77.0,873.0,3.4,28.9,15.0,48.32368954,162,17,2.3,17.75,19.6,16.0445303
305,261.0,227.0,3.0,60.44,8.3,36.7850123,193.0,350.0,4.7,39.05,9.8,37.15975693,82.0,913.0,3.4,27.12,16.0,57.70629593,255,102,2.0,16.79,20.5,29.55542131
306,251.0,412.0,2.9,56.85,8.9,48.7022844,198.0,48.0,5.1,35.33,10.6,21.48866039,86.0,942.0,3.5,25.39,16.9,66.24429577,275,53,1.7,15.7,21.4,29.08599988
307,322.0,87.0,2.8,55.34,9.3,36.03390171,142.0,6.0,5.5,33.73,11.3,13.70008855,88.0,963.0,3.4,24.14,17.7,73.65625340000001,341,99,1.4,15.11,22.0,38.74980233
308,372.0,106.0,2.6,53.34,9.7,42.60239442,208.0,15.0,5.9,30.66,12.1,20.64378753,90.0,979.0,3.2,23.62,18.4,79.94222297,379,94,1.0,14.98,22.6,42.40870493
309,410.0,236.0,2.4,51.53,10.2,56.4900892,336.0,61.0,6.2,29.48,12.7,36.22022471,90.0,992.0,3.0,22.62,19.1,85.00832948,394,189,0.9,14.62,23.0,51.60328573
310,424.0,298.0,2.2,49.48,10.7,63.52754189,359.0,52.0,6.4,27.44,13.3,37.81516657,90.0,1004.0,2.8,22.42,19.7,88.85469876,435,275,0.7,14.67,23.5,62.95566257
311,435.0,253.0,2.0,47.24,11.4,61.36882237,418.0,136.0,6.5,26.74,13.7,50.29488875,90.0,1008.0,2.6,21.74,20.2,91.01223241,439,330,1.0,14.41,23.8,68.3033848
312,340.0,66.0,1.7,44.18,12.2,37.3464473,435.0,283.0,6.6,25.7,14.2,64.08809744,90.0,1008.0,2.4,21.54,20.7,91.66851789,434,366,1.3,14.55,24.0,71.02410525
313,392.0,231.0,1.7,41.93,13.0,55.55000602,425.0,380.0,6.6,25.37,14.4,70.93776743,90.0,1006.0,2.3,21.02,21.1,90.82367979,438,335,1.6,14.55,24.0,68.58470401
314,341.0,270.0,1.7,38.71,13.8,53.48517738,381.0,410.0,6.6,25.16,14.7,68.49788289,88.0,1002.0,2.1,20.94,21.4,88.57156093,342,581,1.9,14.92,23.9,78.81151122
315,118.0,925.0,1.8,37.43,14.3,82.01015459999999,338.0,478.0,6.6,25.0,14.8,68.49780759999999,86.0,996.0,2.0,20.78,21.5,84.91226116,316,509,2.0,15.28,23.5,69.05419918
316,116.0,916.0,1.9,35.08,14.7,77.31815822,363.0,191.0,6.5,25.22,15.0,47.94835991,83.0,987.0,1.9,20.73,21.6,79.84558543,361,79,2.2,16.13,23.0,39.68761794
317,132.0,846.0,2.0,34.85,14.8,69.43613373,297.0,421.0,6.4,25.22,15.0,56.39327653,80.0,972.0,1.8,20.86,21.5,73.5593511,283,32,2.3,16.71,22.4,28.71038106
318,95.0,904.0,2.1,33.13,14.9,64.36910187,213.0,575.0,6.3,25.87,15.0,55.36112006,76.0,953.0,1.7,20.91,21.4,66.05336748,219,22,2.5,18.95,21.7,21.95516622
319,92.0,869.0,2.1,33.56,14.7,55.83046619,133.0,729.0,6.1,26.37,14.7,52.26482297,72.0,927.0,1.6,21.4,21.0,57.60929824,140,5,2.6,20.52,20.4,13.41723776
320,82.0,839.0,2.1,32.77,14.5,46.82262836,148.0,564.0,5.9,27.38,14.5,40.3481567,67.0,893.0,1.5,22.03,20.6,48.41454169,157,12,2.6,28.52,19.2,15.29397624
321,75.0,784.0,2.1,32.77,14.5,37.06400441,134.0,466.0,5.9,27.38,14.5,30.58953276,62.0,844.0,1.5,22.03,20.6,38.65657204,127,7,2.6,28.52,19.2,12.19764976
322,66.0,698.0,1.6,37.39,13.2,26.83659932,99.0,432.0,4.7,31.07,13.1,22.14491049,55.0,775.0,0.9,29.77,18.6,28.52392295,113,60,2.7,40.55,16.2,12.38571434
323,61.0,452.0,1.2,42.13,11.4,15.01377917,72.0,334.0,3.5,35.19,11.2,13.70010361,48.0,654.0,0.8,33.54,16.7,18.29697744,74,18,2.5,43.77,15.0,7.318927736
324,38.0,246.0,0.9,51.81,9.7,6.380975375,43.0,197.0,2.2,44.44,9.3,6.287165142999999,35.0,488.0,0.8,38.71,14.7,9.10177348,38,4,2.3,48.38,13.8,3.659512136
325,14.0,87.0,1.0,54.37,9.0,1.501417522,11.0,37.0,1.9,47.93,8.2,1.126073043,15.0,157.0,1.0,42.1,13.4,1.876681142,10,0,2.2,50.96,13.0,0.938344696
326,0.0,0.0,1.0,54.65,8.2,0.0,0.0,0.0,1.6,51.26,7.1,0.0,0.0,0.0,1.1,42.79,12.0,0.0,0,0,2.1,55.21,12.2,0.0
327,0.0,0.0,1.1,56.6,7.7,0.0,0.0,0.0,1.3,52.32,6.8,0.0,0.0,0.0,1.3,45.71,11.0,0.0,0,0,2.1,57.81,11.5,0.0
328,0.0,0.0,1.2,57.9,7.1,0.0,0.0,0.0,1.0,51.49,6.5,0.0,0.0,0.0,1.5,49.43,9.9,0.0,0,0,2.1,60.61,10.8,0.0
329,0.0,0.0,1.0,60.33,6.5,0.0,0.0,0.0,0.7,53.66,5.9,0.0,0.0,0.0,1.7,51.11,9.4,0.0,0,0,2.1,63.07,10.2,0.0
330,0.0,0.0,0.8,61.16,5.8,0.0,0.0,0.0,0.4,54.67,5.4,0.0,0.0,0.0,1.9,51.25,8.9,0.0,0,0,2.1,64.94,9.6,0.0
331,0.0,0.0,0.7,63.31,5.3,0.0,0.0,0.0,0.4,56.21,5.0,0.0,0.0,0.0,2.0,51.94,8.7,0.0,0,0,2.0,65.73,9.4,0.0
332,0.0,0.0,0.5,64.56,4.7,0.0,0.0,0.0,0.3,57.49,4.5,0.0,0.0,0.0,2.2,51.41,8.5,0.0,0,0,2.0,65.99,9.1,0.0
333,0.0,0.0,0.7,66.86,4.2,0.0,0.0,0.0,0.4,58.29,4.3,0.0,0.0,0.0,2.3,52.11,8.3,0.0,0,0,2.0,65.11,9.3,0.0
334,0.0,0.0,0.9,67.85,3.7,0.0,0.0,0.0,0.5,58.07,4.1,0.0,0.0,0.0,2.4,51.91,8.1,0.0,0,0,2.0,63.38,9.4,0.0
335,0.0,0.0,1.0,69.3,3.4,0.0,0.0,0.0,0.6,58.89,3.9,0.0,0.0,0.0,2.5,52.26,8.0,0.0,0,0,1.9,62.95,9.5,0.0
288,0.0,0.0,5.4,54.97,-5.9,0.0,0.0,0.0,2.4,49.69,-5.4,0.0,0.0,0.0,3.3,53.92,-6.7,0.0,0,0,3.4,39.93,-0.8,0.0
289,0.0,0.0,5.4,55.46,-6.0,0.0,0.0,0.0,2.4,50.84,-5.7,0.0,0.0,0.0,3.4,53.51,-6.6,0.0,0,0,3.4,40.52,-1.0,0.0
290,0.0,0.0,5.5,52.81,-6.1,0.0,0.0,0.0,2.3,50.9,-6.1,0.0,0.0,0.0,3.4,53.54,-6.5,0.0,0,0,3.3,37.95,-1.3,0.0
291,0.0,0.0,5.4,53.62,-6.3,0.0,0.0,0.0,2.3,51.69,-6.3,0.0,0.0,0.0,3.4,52.72,-6.3,0.0,0,0,3.4,38.22,-1.4,0.0
292,0.0,0.0,5.3,51.13,-6.5,0.0,0.0,0.0,2.3,50.95,-6.4,0.0,0.0,0.0,3.4,52.66,-6.1,0.0,0,0,3.4,35.98,-1.5,0.0
293,0.0,0.0,5.3,51.91,-6.7,0.0,0.0,0.0,2.2,51.74,-6.6,0.0,0.0,0.0,3.4,52.2,-6.0,0.0,0,0,3.4,35.98,-1.5,0.0
294,0.0,0.0,5.3,49.32,-7.0,0.0,0.0,0.0,2.1,52.3,-6.8,0.0,0.0,0.0,3.3,52.36,-5.8,0.0,0,0,3.3,34.56,-1.5,0.0
295,0.0,0.0,5.3,50.09,-7.2,0.0,0.0,0.0,2.0,53.94,-7.2,0.0,0.0,0.0,3.3,51.96,-5.7,0.0,0,0,3.3,34.81,-1.6,0.0
296,0.0,0.0,5.2,48.86,-7.4,0.0,0.0,0.0,1.9,53.65,-7.5,0.0,0.0,0.0,3.3,52.54,-5.6,0.0,0,0,3.2,33.87,-1.6,0.0
297,0.0,0.0,5.1,49.24,-7.5,0.0,0.0,0.0,1.8,54.55,-7.7,0.0,0.0,0.0,3.3,51.75,-5.4,0.0,0,0,3.1,33.87,-1.6,0.0
298,0.0,0.0,5.1,48.41,-7.6,0.0,0.0,0.0,1.8,54.81,-8.0,0.0,0.0,0.0,3.3,52.14,-5.2,0.0,0,0,3.0,33.47,-1.6,0.0
299,0.0,0.0,5.1,48.79,-7.7,0.0,0.0,0.0,1.7,55.23,-8.1,0.0,0.0,0.0,3.3,51.36,-5.0,0.0,0,0,2.9,33.47,-1.6,0.0
300,0.0,0.0,5.1,47.32,-7.7,0.0,0.0,0.0,1.7,55.37,-8.2,0.0,0.0,0.0,3.3,51.62,-4.8,0.0,0,0,2.8,33.32,-1.7,0.0
301,0.0,0.0,5.1,46.96,-7.6,0.0,0.0,0.0,1.7,54.16,-7.9,0.0,0.0,0.0,3.4,50.09,-4.4,0.0,0,0,2.8,32.36,-1.3,0.0
302,0.0,0.0,5.1,45.7,-7.5,0.0,0.0,0.0,1.7,54.51,-7.7,0.0,0.0,0.0,3.5,50.37,-3.9,0.0,0,0,2.7,32.94,-0.9,0.0
303,17.0,296.0,5.3,41.72,-6.3,2.440213754,15.0,148.0,2.2,48.57,-6.2,1.877085441,15.0,163.0,3.8,45.05,-2.4,1.970857409,16,172,3.1,27.89,1.4,2.064621539
304,27.0,620.0,5.5,42.88,-5.1,9.291460614,35.0,539.0,2.7,47.68,-4.7,9.291419771,35.0,424.0,4.1,47.07,-0.9,8.070997293,34,447,3.4,30.07,3.6,8.352130645
305,49.0,593.0,5.6,38.89,-3.8,15.57939826,41.0,794.0,3.3,42.93,-3.3,18.67640493,48.0,571.0,4.1,41.91,0.7,15.29708635,46,597,3.7,26.67,5.3,15.76552508
306,51.0,811.0,5.8,39.6,-2.4,25.43344561,48.0,882.0,4.0,43.45,-1.8,27.12257312,73.0,554.0,4.0,44.76,2.2,21.20910752,54,704,4.0,29.33,7.0,23.46016447
307,47.0,950.0,5.8,36.52,-1.3,34.44266311,53.0,938.0,4.1,40.97,-1.0,34.9117941,87.0,51.0,4.0,40.83,3.5,9.75980384,113,456,3.9,27.21,8.1,25.43051083
308,52.0,985.0,5.9,35.95,-0.2,41.29315686,58.0,976.0,4.1,39.1,-0.2,41.76239728,106.0,0.0,4.0,40.53,4.8,9.947350251,153,346,3.9,28.84,9.2,27.40080954
309,55.0,1010.0,5.9,34.42,0.4,46.92373248,61.0,1002.0,3.9,37.71,0.3,47.48686945,126.0,1.0,4.1,38.34,5.6,11.82410483,191,152,4.1,27.33,10.0,24.30392901
310,59.0,1026.0,5.9,34.98,1.0,51.33422483,64.0,1019.0,3.7,37.37,0.8,51.80357292,167.0,35.0,4.2,37.07,6.4,17.26679491,198,44,4.3,25.85,10.8,20.55024576
311,61.0,1036.0,5.8,33.99,1.4,54.24323861,66.0,1028.0,3.5,36.31,1.2,54.71259103,198.0,51.0,4.2,35.77,6.9,21.02033047,224,78,4.4,25.34,11.1,24.77281732
312,62.0,1040.0,5.7,35.07,1.7,55.65075163,67.0,1024.0,3.2,36.7,1.5,55.74472028,220.0,305.0,4.2,35.56,7.3,35.47165172,225,74,4.6,23.78,11.4,24.77273563
313,62.0,1039.0,5.4,34.57,1.9,55.55678339,67.0,1018.0,3.0,36.18,1.7,55.36921326,174.0,544.0,4.1,35.56,7.3,42.69735855,194,35,4.5,24.07,11.2,19.89330113
314,63.0,1032.0,5.2,35.47,2.0,53.96134348,66.0,1012.0,2.8,37.12,1.8,53.67992403,169.0,540.0,3.9,37.36,7.4,41.38354819,177,28,4.4,26.91,11.0,17.92277768
315,61.0,1020.0,4.8,35.72,1.9,50.77064158,64.0,1000.0,2.6,37.12,1.8,50.58300533,174.0,463.0,3.5,38.13,7.1,37.16085968,183,214,4.2,28.19,10.3,26.83745474
316,59.0,1001.0,4.4,37.15,1.8,46.26608837,62.0,981.0,2.4,38.91,1.7,46.07844696,178.0,359.0,3.0,44.18,6.8,31.62437122,83,809,4.0,31.62,9.6,41.5702235
